No,Date,Time,PA of Inning,Pitch of PA,Pitcher,Pitcher ID,Pitcher Handedness,Pitcher Team,Batter,Batter ID,Batter Handedness,Batter Team,Pitch Set,Col15,Top/Bottom,Col17,Col18,Col19,Pitch Type,Col21,Pitch Call,Col23,Col24,Col25,Col26,Col27,Notes,Pitch Speed [mph],Pitch Launch (V) [°],Pitch Launch (H) [°],Pitch Spin [rpm],Pitch Spin Direction [°],Pitch Spin Tilt,Pitch Release Height [ft],Pitch Release Side [ft],Pitch Extension [ft],Pitch Break (V) [in],Pitch Break Ind (V) [in],Pitch Break (H) [in],Pitch Strike Zone - Height [ft],Pitch Strike Zone - Offset [ft],Pitch Zone Speed [mph],Pitch Approach (V) [°],Pitch Approach (H) [°],Pitch Time [s],Hit Ball Speed [mph],Hit Ball Launch (V) [°],Hit Ball Launch (H) [°],Hit Spin [rpm],Col51,Col52,Col53,Hit Carry Distance [ft],Col55,Col56,Hit Ball Flight Time [s],pfxx [in],pfxz [in],x0 [ft],y0 [ft],z0 [ft],vx0 [ft/s],vy0 [ft/s],vz0 [ft/s],ax [ft/s²],ay [ft/s²],az [ft/s²],Home Team,Away Team,Col71,Col72,Col73,Col74,GUID,px [ft],pz [ft],Supervisor
118,9/11/2021,15:38:02,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Dominic Monico,{D0C5D75B-96AE-40E6-B5AA-D3F30DD82EE5},R,Black,-,,Bottom,,,,,,,,,,,,,83.252,0.796,-4.398,2198,305.562,4:15,5.27,3.15,7.632,-48.024,-10.803,13.544,1.984,0.321,75.857,-8.49,-1.768,0.446,,,,,,,,,,,,-9.082,-5.797,-2.932,50.001,5.298,8.982,-120.292,0.717,-13.24,24.426,-40.626,Black,Purple,,,,,{1282EDDA-A720-4DB6-A2D7-490CA8E3751D},-0.321,1.984,
119,9/11/2021,15:38:14,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Dominic Monico,{D0C5D75B-96AE-40E6-B5AA-D3F30DD82EE5},R,Black,-,,Bottom,,,,,,,,,,,,,85.917,1.542,-2.622,2292,311.275,4:30,5.53,3.052,7.698,-45.366,-10.866,10.85,3.134,1.603,77.809,-7.3,-0.499,0.431,,,,,,,,,,,,-7.101,-5.996,-2.926,50.001,5.596,5.492,-124.705,2.447,-11.032,28.19,-41.49,Black,Purple,,,,,{86C7694E-F236-4396-9A0F-B1F725735E00},-1.603,3.134,
120,9/11/2021,15:38:26,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Dominic Monico,{D0C5D75B-96AE-40E6-B5AA-D3F30DD82EE5},R,Black,-,,Bottom,,,,,,,,,,,,,83.25,3.411,-1.286,1998,28.542,7:00,5.51,2.855,7.446,-47.919,-10.708,-5.283,4.595,1.256,76.036,-5.839,-2.308,0.445,,,,,,,,,,,,2.658,-6.499,-2.786,50.001,5.679,2.822,-120.722,6.18,3.922,23.523,-41.764,Black,Purple,,,,,{D73603B3-2901-40CB-B2EC-B0C9C0E6A6E6},-1.256,4.595,
121,9/11/2021,15:38:44,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Dominic Monico,{D0C5D75B-96AE-40E6-B5AA-D3F30DD82EE5},R,Black,-,,Bottom,,,,,,,,,,,,,85.151,2.138,-3.548,2285,322.46,4:45,4.523,3.027,8.011,-52.756,-17.902,13.074,2.038,0.95,78.171,-8.119,-0.995,0.43,,,,,,,,,,,,-8.594,-10.51,-2.875,50.001,4.607,7.417,-123.443,3.663,-13.278,24.281,-48.411,Black,Purple,,,,,{B2DEC66C-05F0-431F-B92C-DCCAF50E04C0},-0.95,2.038,
122,9/11/2021,15:38:59,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Dominic Monico,{D0C5D75B-96AE-40E6-B5AA-D3F30DD82EE5},R,Black,-,,Bottom,,,,,,,,,,,,,84.837,1.174,-0.286,2296,48.38,7:30,5.625,3.069,7.558,-41.905,-6.317,-5.676,3.189,2.339,76.991,-6.962,-1.392,0.437,,,,,,,,,,,,3.173,-3.259,-3.053,50.001,5.675,0.732,-123.132,1.652,4.82,26.812,-37.125,Black,Purple,,,,,{6CC37E69-18DE-48D7-9DC2-1F0EDD95123F},-2.339,3.189,
123,9/11/2021,15:39:11,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Dominic Monico,{D0C5D75B-96AE-40E6-B5AA-D3F30DD82EE5},R,Black,-,,Bottom,,,,,,,,,,,,,84.833,1.021,-3.031,2234,346.61,5:30,5.424,3.142,7.745,-52.643,-17.121,3.87,1.953,0.746,78.111,-9.135,-2.28,0.434,64.658,21.675,34.772,546,,,,178.939,,,2.441,-3.061,-9.65,-2.997,50.001,5.461,6.431,-122.888,1.153,-4.689,23.958,-46.955,Black,Purple,,,,,{D5BABBA8-AD87-424E-B0F4-02C11CE076DE},-0.746,1.953,
124,9/11/2021,15:39:39,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Dominic Monico,{D0C5D75B-96AE-40E6-B5AA-D3F30DD82EE5},R,Black,-,,Bottom,,,,,,,,,,,,,85.23,-0.405,-3.563,2254,208.217,1:00,6.11,3.072,7.672,-18.673,16.621,9.511,4.19,0.663,77.199,-4.036,-1.714,0.434,,,,,,,,,,,,-6.518,10.314,-2.898,50.001,6.085,7.493,-123.418,-1.251,-10.008,25.595,-16.338,Black,Purple,,,,,{DDFB2FEC-F6CE-4DB4-935D-7F0DC4B154E2},-0.663,4.19,
125,9/11/2021,15:39:53,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Dominic Monico,{D0C5D75B-96AE-40E6-B5AA-D3F30DD82EE5},R,Black,-,,Bottom,,,,,,,,,,,,,82.859,1.546,-0.389,2303,68.789,8:15,5.45,3.001,7.596,-45.37,-8.478,-18.246,3.059,1.132,75.596,-7.264,-3.948,0.445,,,,,,,,,,,,10.38,-4.564,-2.977,50.001,5.518,1.187,-120.861,2.348,15.153,26.431,-38.837,Black,Purple,,,,,{508AA39D-73AD-4330-86FD-08F60F01EC98},-1.132,3.059,
126,9/11/2021,15:40:05,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Dominic Monico,{D0C5D75B-96AE-40E6-B5AA-D3F30DD82EE5},R,Black,-,,Bottom,,,,,,,,,,,,,83.765,1.835,-2.423,2210,339.395,5:15,5.66,3.152,7.616,-44.233,-7.823,2.544,3.624,1.186,76.543,-6.733,-1.929,0.441,,,,,,,,,,,,-2.157,-4.416,-3.031,50.001,5.742,5.095,-121.649,3.003,-3.222,24.521,-38.771,Black,Purple,,,,,{103C1C41-A532-48A7-BB20-88125269018E},-1.186,3.624,
127,9/11/2021,15:40:32,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Dominic Monico,{D0C5D75B-96AE-40E6-B5AA-D3F30DD82EE5},R,Black,-,,Bottom,,,,,,,,,,,,,72.315,-2.745,-0.756,2407,118.377,10:00,6.222,2.804,7.606,-36.18,12.234,-26.986,0.739,-0.125,65.808,-9.72,-6.046,0.513,,,,,,,,,,,,15.318,9.407,-2.759,50.001,6.075,1.861,-105.565,-5.689,16.808,22.582,-21.852,Black,Purple,,,,,{7998BCFE-5EFF-4CFD-8D8C-DEDCFC5318D3},0.125,0.739,
128,9/11/2021,15:40:53,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Dominic Monico,{D0C5D75B-96AE-40E6-B5AA-D3F30DD82EE5},R,Black,-,,Bottom,,,,,,,,,,,,,84.178,1.297,-2.179,2419,317.531,4:30,5.813,2.952,7.595,-42.356,-6.216,4.876,3.45,1.4,77.199,-6.885,-1.234,0.438,,,,,,,,,,,,-3.392,-3.411,-2.843,50.001,5.868,4.548,-122.187,1.895,-5.137,23.668,-37.341,Black,Purple,,,,,{B6A9D812-A9AF-4C5A-9BBB-EB117E82DA67},-1.4,3.45,
129,9/11/2021,15:43:20,0,0,Padraig MacSeain,{18F7B130-9FD4-4C73-B6E5-AC7AD9BDD769},R,Black,Hunter  Chase,{DFB7F1B0-EFF7-46D9-9384-EB6DE7EFDAE9},R,Purple,-,,Top,,,,,,,,,,,,,66.917,1.092,-1.13,2235,250.181,2:15,5.564,-0.218,7.245,-51.065,7.014,22.762,2.296,0.657,61.775,-8.67,3.254,0.554,,,,,,,,,,,,-13.198,4.344,0.275,50.001,5.611,1.504,-97.201,0.927,-12.653,14.937,-28.01,Black,Purple,,,,,{2A08A6C3-0872-4E08-833B-7DFD55C99887},-0.657,2.296,
130,9/11/2021,15:43:34,0,0,Padraig MacSeain,{18F7B130-9FD4-4C73-B6E5-AC7AD9BDD769},R,Black,Hunter  Chase,{DFB7F1B0-EFF7-46D9-9384-EB6DE7EFDAE9},R,Purple,-,,Top,,,,,,,,,,,,,75.496,1.983,4.115,2121,81.777,8:45,5.254,-1.272,7.91,-48.89,-4.64,-19.863,2.956,0.755,68.366,-7.591,0.212,0.488,82.446,21.015,19.473,320,,,,264.172,,,3.017,12.919,-2.346,1.09,50.001,5.334,-7.573,-109.8,3.007,15.513,22.408,-34.991,Black,Purple,,,,,{CE8C7C2D-5141-4D23-8624-60C3216CA23B},-0.755,2.956,
131,9/11/2021,15:43:44,0,0,Padraig MacSeain,{18F7B130-9FD4-4C73-B6E5-AC7AD9BDD769},R,Black,Hunter  Chase,{DFB7F1B0-EFF7-46D9-9384-EB6DE7EFDAE9},R,Purple,-,,Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black,Purple,,,,,{5FCEDF7A-92D7-4146-A203-E5D4E4D47376},,,
132,9/11/2021,15:44:05,0,0,Padraig MacSeain,{18F7B130-9FD4-4C73-B6E5-AC7AD9BDD769},R,Black,Hunter  Chase,{DFB7F1B0-EFF7-46D9-9384-EB6DE7EFDAE9},R,Purple,-,,Top,,,,,,,,,,,,,79.591,-0.396,2.1,2338,141.546,10:45,5.694,-0.467,7.787,-20.289,19.528,-16.867,3.649,0.009,71.592,-4.378,-1.216,0.464,,,,,,,,,,,,10.495,12.457,0.371,50.001,5.671,-3.948,-115.95,-1.169,14.01,25.605,-15.545,Black,Purple,,,,,{E60A1D71-8385-474D-97FB-2FCB220CF2D7},-0.009,3.649,
133,9/11/2021,15:44:20,0,0,Padraig MacSeain,{18F7B130-9FD4-4C73-B6E5-AC7AD9BDD769},R,Black,Hunter  Chase,{DFB7F1B0-EFF7-46D9-9384-EB6DE7EFDAE9},R,Purple,-,,Top,,,,,,,,,,,,,78.797,1.43,1.17,2222,112.71,9:45,5.624,-0.696,7.317,-36.973,4.503,-15.112,3.835,-0.898,70.865,-5.761,-1.778,0.474,,,,,,,,,,,,9.018,3.123,0.635,50.001,5.693,-2.028,-114.575,2.099,11.745,25.153,-28.106,Black,Purple,,,,,{195AE51E-0F20-4558-AA67-3B1E8EF167F1},0.898,3.835,
134,9/11/2021,15:44:36,0,0,Padraig MacSeain,{18F7B130-9FD4-4C73-B6E5-AC7AD9BDD769},R,Black,Hunter  Chase,{DFB7F1B0-EFF7-46D9-9384-EB6DE7EFDAE9},R,Purple,-,,Top,,,,,,,,,,,,,78.5,0.8,0.932,1079,114.253,9:45,5.278,-1.104,8.019,-35.738,4.916,-14.432,3.013,-1.475,71.107,-6.213,-1.91,0.468,,,,,,,,,,,,8.737,3.546,1.066,50.001,5.307,-1.62,-114.205,1.005,11.38,23.73,-27.555,Black,Purple,,,,,{964A5D21-42B5-423B-AD50-C706893DE304},1.475,3.013,
135,9/11/2021,15:44:54,0,0,Padraig MacSeain,{18F7B130-9FD4-4C73-B6E5-AC7AD9BDD769},R,Black,Hunter  Chase,{DFB7F1B0-EFF7-46D9-9384-EB6DE7EFDAE9},R,Purple,-,,Top,,,,,,,,,,,,,79.366,3.859,-0.835,1705,15.853,6:30,4.96,-0.326,7.973,-61.041,-20.706,-5.452,3.321,-1.525,71.888,-8.082,-1.907,0.465,,,,,,,,,,,,2.92,-12.434,0.364,50.001,5.119,1.766,-114.806,6.714,3.851,23.624,-48.57,Black,Purple,,,,,{0F534F72-F791-46D5-B7AC-14E52D113044},1.525,3.321,
136,9/11/2021,15:45:10,0,0,Padraig MacSeain,{18F7B130-9FD4-4C73-B6E5-AC7AD9BDD769},R,Black,Hunter  Chase,{DFB7F1B0-EFF7-46D9-9384-EB6DE7EFDAE9},R,Purple,-,,Top,,,,,,,,,,,,,75.978,0.613,2.532,2084,138.283,10:30,5.577,-0.393,7.99,-32.674,10.782,-11.085,3.401,0.943,68.741,-5.802,0.35,0.483,,,,,,,,,,,,7.289,7.059,0.284,50.001,5.598,-4.714,-110.628,0.658,8.901,22.417,-23.554,Black,Purple,,,,,{FB6EEA43-3D4F-4208-A8C9-7685B5C7ED89},-0.943,3.401,
137,9/11/2021,15:45:36,0,0,Padraig MacSeain,{18F7B130-9FD4-4C73-B6E5-AC7AD9BDD769},R,Black,Hunter  Chase,{DFB7F1B0-EFF7-46D9-9384-EB6DE7EFDAE9},R,Purple,-,,Top,,,,,,,,,,,,,77.405,2.73,0.534,1978,107.745,9:30,5.534,-1.01,7.67,-39.693,3.172,-15.128,4.678,-1.791,69.53,-5.026,-2.428,0.48,,,,,,,,,,,,8.909,1.914,0.987,50.001,5.66,-0.769,-112.015,4.619,11.145,23.118,-29.78,Black,Purple,,,,,{D2CA9AA4-B574-44FE-ACBD-B63D46DC057C},1.791,4.678,
138,9/11/2021,15:46:05,0,0,Padraig MacSeain,{18F7B130-9FD4-4C73-B6E5-AC7AD9BDD769},R,Black,Hunter  Chase,{DFB7F1B0-EFF7-46D9-9384-EB6DE7EFDAE9},R,Purple,-,,Top,,,,,,,,,,,,,75.51,-1.811,3.746,1861,131.224,10:15,6.05,-1.784,8.209,-24.05,19.493,-24.017,2.434,-0.455,68.613,-6.538,-0.995,0.483,,,,,,,,,,,,15.324,12.972,1.638,50.001,5.974,-6.85,-110.074,-3.843,18.561,21.858,-16.462,Black,Purple,,,,,{7A9B857E-1922-4004-B05D-B763B6812E90},0.455,2.434,
139,9/11/2021,15:46:18,0,0,Padraig MacSeain,{18F7B130-9FD4-4C73-B6E5-AC7AD9BDD769},R,Black,Hunter  Chase,{DFB7F1B0-EFF7-46D9-9384-EB6DE7EFDAE9},R,Purple,-,,Top,,,,,,,,,,,,,78.039,4.144,0.066,1859,357.302,6:00,4.423,0.026,8.021,-63.318,-22.032,0.952,2.847,0.164,70.51,-8.301,0.254,0.472,,,,,,,,,,,,-0.535,-13.253,-0.029,50.001,4.592,-0.147,-113.367,7.182,-0.683,24.501,-49.085,Black,Purple,,,,,{135E6BFB-BCD7-4E45-8112-AA592A914797},-0.164,2.847,
140,9/11/2021,15:46:50,0,0,Padraig MacSeain,{18F7B130-9FD4-4C73-B6E5-AC7AD9BDD769},R,Black,Hunter  Chase,{DFB7F1B0-EFF7-46D9-9384-EB6DE7EFDAE9},R,Purple,-,,Top,,,,,,,,,,,,,78.054,4.52,1.974,1979,45.027,7:30,4.761,-0.667,7.18,-52.161,-9.404,-7.879,4.52,0.466,70.548,-5.553,0.449,0.479,,,,,,,,,,,,5.073,-5.881,0.555,50.001,5.008,-3.733,-113.178,7.842,6.51,22.682,-39.721,Black,Purple,,,,,{38C197BC-3B8A-4C7A-9296-2C31DA6428D1},-0.466,4.52,
141,9/11/2021,15:47:08,0,0,Padraig MacSeain,{18F7B130-9FD4-4C73-B6E5-AC7AD9BDD769},R,Black,Hunter  Chase,{DFB7F1B0-EFF7-46D9-9384-EB6DE7EFDAE9},R,Purple,-,,Top,,,,,,,,,,,,,68.187,-0.712,4.69,2110,157.769,11:15,5.57,-1.202,7.534,-36.152,18.056,-8.901,1.915,2.285,60.496,-7.838,2.929,0.548,,,,,,,,,,,,7.139,12.872,0.961,50.001,5.524,-8.043,-99.832,-1.84,6.857,23.263,-19.81,Black,Purple,,,,,{2ED4E40B-791F-4572-BD74-3E0ADF115B6A},-2.285,1.915,
142,9/11/2021,15:47:28,0,0,Padraig MacSeain,{18F7B130-9FD4-4C73-B6E5-AC7AD9BDD769},R,Black,Hunter  Chase,{DFB7F1B0-EFF7-46D9-9384-EB6DE7EFDAE9},R,Purple,-,,Top,,,,,,,,,,,,,75.116,0.043,3.426,1993,127.497,10:15,5.773,-1.329,7.805,-35.013,9.671,-14.848,2.893,0.504,68.126,-6.8,0.515,0.49,85.938,16.4,-8.693,696,,,,234.028,,,2.396,9.721,6.585,1.171,50.001,5.767,-6.302,-109.471,-0.515,11.618,22.034,-24.303,Black,Purple,,,,,{8D544033-1D19-452A-8AFD-9D663EA74832},-0.504,2.893,
143,9/11/2021,15:48:03,0,0,Padraig MacSeain,{18F7B130-9FD4-4C73-B6E5-AC7AD9BDD769},R,Black,Hunter  Chase,{DFB7F1B0-EFF7-46D9-9384-EB6DE7EFDAE9},R,Purple,-,,Top,,,,,,,,,,,,,76.872,1.587,4.793,1959,117.369,10:00,5.427,-1.13,8.045,-36.403,6.132,-14.076,3.813,1.976,70.261,-5.519,2.045,0.475,,,,,,,,,,,,9.572,3.774,0.927,50.001,5.489,-9.142,-111.749,2.52,12.088,20.377,-27.408,Black,Purple,,,,,{7AFFB8CF-AB4F-4553-AD5F-064C6390DE21},-1.976,3.813,
144,9/11/2021,15:48:17,0,0,Padraig MacSeain,{18F7B130-9FD4-4C73-B6E5-AC7AD9BDD769},R,Black,Hunter  Chase,{DFB7F1B0-EFF7-46D9-9384-EB6DE7EFDAE9},R,Purple,-,,Top,,,,,,,,,,,,,75.829,1.937,0.857,1995,252.375,2:30,5.262,-0.384,8.047,-41.863,1.825,10.677,3.5,1.269,68.749,-6.276,2.958,0.484,,,,,,,,,,,,-5.979,1.379,0.345,50.001,5.338,-1.816,-110.221,3.068,-7.262,21.919,-30.499,Black,Purple,,,,,{3F47170E-7CA6-4BE1-8443-CC62BD2B70C8},-1.269,3.5,
145,9/11/2021,15:51:02,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Ryan Juliano,{E47B036D-2871-48B4-AE5F-E2B2990EAC3B},R,Black,-,,Bottom,,,,,,,,,,,,,84.178,0.476,-2.682,2201,222.354,1:30,6.324,3.495,7.478,-19.504,16.695,16.077,5.128,2.418,76.816,-3.297,0.429,0.438,,,,,,,,,,,,-9.92,9.931,-3.358,50.001,6.344,5.386,-122.33,0.6,-15.053,23.818,-17.106,Black,Purple,,,,,{A625EB40-2972-487C-8252-97120A43A538},-2.418,5.128,
146,9/11/2021,15:51:12,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Ryan Juliano,{E47B036D-2871-48B4-AE5F-E2B2990EAC3B},R,Black,-,,Bottom,,,,,,,,,,,,,82.768,-0.862,-4.028,2224,227.525,1:30,6.394,3.578,7.525,-19.114,18.328,21.103,4.024,1.705,75.506,-4.561,0.057,0.446,,,,,,,,,,,,-13.202,11.287,-3.374,50.001,6.344,8.029,-120.203,-2.207,-19.316,23.282,-15.659,Black,Purple,,,,,{F424F0E6-5F10-43D8-BDA4-C443B4E442C1},-1.705,4.024,
147,9/11/2021,15:51:23,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Ryan Juliano,{E47B036D-2871-48B4-AE5F-E2B2990EAC3B},R,Black,-,,Bottom,,,,,,,,,,,,,82.853,1.543,-2.656,2203,287.829,3:30,5.987,3.501,7.376,-43.304,-5.481,14.249,3.773,2.289,75.826,-6.785,0.094,0.448,,,,,,,,,,,,-8.823,-3.032,-3.36,50.001,6.06,5.256,-119.932,2.3,-12.89,22.521,-36.603,Black,Purple,,,,,{8CBCB1ED-36DA-41D3-B4B0-86277B02F895},-2.289,3.773,
148,9/11/2021,15:51:39,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Ryan Juliano,{E47B036D-2871-48B4-AE5F-E2B2990EAC3B},R,Black,-,,Bottom,,,,,,,,,,,,,71.639,3.613,0.776,2195,41.873,7:30,5.854,3.041,7.433,-62.86,-12.78,-9.804,3.877,2.924,65.162,-8.569,-1.134,0.518,,,,,,,,,,,,5.859,-7.43,-3.08,50.001,6.031,-1.233,-104.17,5.434,6.346,19.801,-40.223,Black,Purple,,,,,{D884888D-B035-4ED1-A749-F85B4599B710},-2.924,3.877,
149,9/11/2021,15:51:49,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Ryan Juliano,{E47B036D-2871-48B4-AE5F-E2B2990EAC3B},R,Black,-,,Bottom,,,,,,,,,,,,,83.962,0.845,-3.98,2273,260.723,2:45,5.624,3.624,7.668,-33.93,2.312,21.723,3.556,1.856,76.124,-5.756,0.253,0.44,75.076,11.289,-35.867,324,,,,161.198,,,1.751,-13.722,1.773,-3.432,50.001,5.658,8.042,-121.795,1.124,-20.45,25.669,-29.531,Black,Purple,,,,,{C124517E-7A00-43F1-8170-089F6C04C3D5},-1.856,3.556,
150,9/11/2021,15:52:12,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Ryan Juliano,{E47B036D-2871-48B4-AE5F-E2B2990EAC3B},R,Black,-,,Bottom,,,,,,,,,,,,,83.246,2.607,-1.364,1149,335.942,5:15,5.713,2.549,7.354,-43.412,-6.276,2.168,4.451,1.498,75.35,-5.809,-0.943,0.447,,,,,,,,,,,,-1.661,-3.585,-2.475,50.001,5.844,2.832,-120.912,4.567,-2.43,26.088,-37.42,Black,Purple,,,,,{2C2293E0-16D9-4E2B-93A3-D59623BB8DB6},-1.498,4.451,
151,9/11/2021,15:52:22,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Ryan Juliano,{E47B036D-2871-48B4-AE5F-E2B2990EAC3B},R,Black,-,,Bottom,,,,,,,,,,,,,83.326,3.128,-2.635,2234,338.76,5:15,3.62,3.17,7.588,-53.478,-16.689,5.947,1.981,1.295,75.617,-7.269,-1.475,0.445,,,,,,,,,,,,-4.248,-9.798,-3.037,50.001,3.767,5.451,-121.047,5.54,-6.226,26.318,-46.533,Black,Purple,,,,,{D8F746A3-DFDD-47E5-8DB2-D39B2FA906F2},-1.295,1.981,
152,9/11/2021,15:52:55,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Ryan Juliano,{E47B036D-2871-48B4-AE5F-E2B2990EAC3B},R,Black,-,,Bottom,,,,,,,,,,,,,85.215,0.495,-2.208,1971,231.329,1:45,6.218,2.845,7.909,-25.764,8.867,12.133,4.514,1.883,78.136,-4.519,0.157,0.429,,,,,,,,,,,,-7.635,5.496,-2.747,50.001,6.235,4.553,-124.05,0.586,-11.935,24.049,-23.582,Black,Purple,,,,,{1537A88B-AFB9-4111-B03E-74FA24AFB180},-1.883,4.514,
153,9/11/2021,15:53:05,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Ryan Juliano,{E47B036D-2871-48B4-AE5F-E2B2990EAC3B},R,Black,-,,Bottom,,,,,,,,,,,,,72.468,2.153,-1.824,2132,7.636,6:15,4.999,3.128,7.266,-66.346,-17.306,-1.992,1.419,1.312,65.602,-10.696,-2.213,0.516,,,,,,,,,,,,0.477,-9.257,-3.025,50.001,5.101,3.398,-105.5,2.702,0.522,22.689,-42.311,Black,Purple,,,,,{D86CAD20-972B-47FD-9EF0-703AB81F0F9B},-1.312,1.419,
154,9/11/2021,15:53:22,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Ryan Juliano,{E47B036D-2871-48B4-AE5F-E2B2990EAC3B},R,Black,-,,Bottom,,,,,,,,,,,,,82.63,1.156,-2.134,2243,247.576,2:15,5.818,2.982,7.476,-35.015,2.484,8.912,3.942,1.802,75.208,-5.629,-0.403,0.448,,,,,,,,,,,,-5.731,1.757,-2.872,50.001,5.869,4.291,-120.179,1.697,-8.329,24.631,-29.62,Black,Purple,,,,,{043FC8F8-D2E1-4ECC-B3FB-BC6CD4BBE321},-1.802,3.942,
155,9/11/2021,15:53:38,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Ryan Juliano,{E47B036D-2871-48B4-AE5F-E2B2990EAC3B},R,Black,-,,Bottom,,,,,,,,,,,,,71.88,3.652,0.51,2148,58.562,8:00,5.836,3.023,7.288,-60.739,-10.65,-14.164,4.081,2.304,65.097,-8.108,-2.247,0.519,,,,,,,,,,,,8.236,-6.147,-3.048,50.001,6.023,-0.661,-104.414,5.514,8.936,20.395,-38.843,Black,Purple,,,,,{5A15BA3D-BB86-41EF-B009-BFDE4795E1E4},-2.304,4.081,
156,9/11/2021,15:53:49,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Ryan Juliano,{E47B036D-2871-48B4-AE5F-E2B2990EAC3B},R,Black,-,,Bottom,,,,,,,,,,,,,82.704,0.353,-1.92,2303,265.441,2:45,5.93,2.867,7.488,-38.662,-1.451,1.083,3.026,1.228,74.997,-7.16,-1.709,0.448,83.735,-0.103,-30.695,362,,,,41.098,,,0.348,-1.25,-0.066,-2.767,50.001,5.938,4.02,-120.565,-0.057,-1.808,27.123,-32.27,Black,Purple,,,,,{9A225C35-384A-44F2-8402-6B897999C4AB},-1.228,3.026,
157,9/11/2021,15:54:19,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Ryan Juliano,{E47B036D-2871-48B4-AE5F-E2B2990EAC3B},R,Black,-,,Bottom,,,,,,,,,,,,,82.984,-2.142,-2.997,2108,209.732,1:00,6.52,2.826,7.736,-13.507,23.507,14.231,3.471,1.324,74.714,-4.782,-0.211,0.446,,,,,,,,,,,,-9.189,15.108,-2.685,50.001,6.413,6.029,-120.35,-4.767,-13.292,26.344,-10.32,Black,Purple,,,,,{A7A78D5C-CC1D-41E0-AAD7-2532CAE6EC70},-1.324,3.471,
158,9/11/2021,15:54:32,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Ryan Juliano,{E47B036D-2871-48B4-AE5F-E2B2990EAC3B},R,Black,-,,Bottom,,,,,,,,,,,,,83.322,-0.94,-0.455,2233,142.683,10:45,6.47,2.379,7.493,-24.481,12.34,-10.208,3.583,1.119,76.189,-5.667,-2.435,0.443,87.039,15.836,6.731,327,,,,226.403,,,2.302,5.711,7.93,-2.353,50.001,6.414,1.177,-121.254,-2.504,8.479,24.286,-20.399,Black,Purple,,,,,{FD5F8771-E4E4-4EC2-A3D6-3D906AB3F22F},-1.119,3.583,
159,9/11/2021,15:54:40,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Ryan Juliano,{E47B036D-2871-48B4-AE5F-E2B2990EAC3B},R,Black,-,,Bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black,Purple,,,,,{3B4BDB21-C554-4B6C-81EC-555E2B2ABD7B},,,
